L,O,1
1532.93,-9.15,-19.57
1532.94,-9.15,-19.73
1532.95,-9.15,-19.86
1532.96,-9.15,-20.05
1532.97,-9.16,-20.22
1532.98,-9.17,-20.42
1532.99,-9.17,-20.67
1533.0,-9.17,-20.96
1533.01,-9.17,-21.24
1533.02,-9.17,-21.47
1533.03,-9.17,-21.79
1533.04,-9.18,-22.09
1533.05,-9.19,-22.36
1533.06,-9.17,-22.78
1533.07,-9.18,-23.15
1533.08,-9.17,-23.58
1533.09,-9.17,-24.03
1533.1,-9.17,-24.55
1533.11,-9.19,-25.1
1533.12,-9.18,-25.66
1533.13,-9.19,-26.27
1533.14,-9.22,-27.02
1533.15,-9.24,-27.72
1533.16,-9.24,-28.54
1533.17,-9.25,-29.4
1533.18,-9.27,-30.32
1533.19,-9.29,-31.43
1533.2,-9.31,-32.51
1533.21,-9.31,-33.56
1533.22,-9.32,-34.75
1533.23,-9.33,-35.54
1533.24,-9.37,-35.9
1533.25,-9.37,-35.74
1533.26,-9.37,-35.01
1533.27,-9.41,-34.05
1533.28,-9.42,-32.91
1533.29,-9.41,-31.74
1533.3,-9.43,-30.62
1533.31,-9.44,-29.68
1533.32,-9.44,-28.73
1533.33,-9.47,-27.92
1533.34,-9.44,-27.23
1533.35,-9.46,-26.53
1533.36,-9.45,-25.82
1533.37,-9.49,-25.26
1533.38,-9.49,-24.76
1533.39,-9.51,-24.23
1533.4,-9.48,-23.74
1533.41,-9.46,-23.32
1533.42,-9.44,-22.88
1533.43,-9.46,-22.49
1533.44,-9.44,-22.18
1533.45,-9.44,-21.82
1533.46,-9.39,-21.57
1533.47,-9.38,-21.29
1533.48,-9.39,-21.03
1533.49,-9.4,-20.78
1533.5,-9.41,-20.54
1533.51,-9.37,-20.27
1533.52,-9.36,-20.08
1533.53,-9.34,-19.89
1533.54,-9.36,-19.66
1533.55,-9.34,-19.57
1533.56,-9.34,-19.41
1533.57,-9.31,-19.26
1533.58,-9.31,-19.13
1533.59,-9.3,-19.05
1533.6,-9.28,-18.94
1533.61,-9.28,-18.83
1533.62,-9.27,-18.77
1533.63,-9.25,-18.7
1533.64,-9.24,-18.66
1533.65,-9.24,-18.63
1533.66,-9.24,-18.64
1533.67,-9.23,-18.62
1533.68,-9.22,-18.65
1533.69,-9.21,-18.71
1533.7,-9.19,-18.7
1533.71,-9.18,-18.77
1533.72,-9.18,-18.83
1533.73,-9.19,-18.87
1533.74,-9.2,-18.94
1533.75,-9.21,-19.07
1533.76,-9.21,-19.14
1533.77,-9.2,-19.28
1533.78,-9.2,-19.43
1533.79,-9.22,-19.56
1533.8,-9.21,-19.69
1533.81,-9.19,-19.87
1533.82,-9.19,-20.03
1533.83,-9.19,-20.21
1533.84,-9.2,-20.4
1533.85,-9.2,-20.65
1533.86,-9.2,-20.92
1533.87,-9.21,-21.2
1533.88,-9.21,-21.49
1533.89,-9.22,-21.78
1533.9,-9.22,-22.12
1533.91,-9.21,-22.45
1533.92,-9.21,-22.84
1533.93,-9.21,-23.26
1533.94,-9.24,-23.7
1533.95,-9.24,-24.2
1533.96,-9.25,-24.76
1533.97,-9.25,-25.31
1533.98,-9.25,-25.99
1533.99,-9.26,-26.6
1534.0,-9.29,-27.36
1534.01,-9.3,-28.15
1534.02,-9.31,-29.04
1534.03,-9.31,-30.0
1534.04,-9.33,-31.06
1534.05,-9.34,-32.22
1534.06,-9.34,-33.43
1534.07,-9.35,-34.72
1534.08,-9.33,-35.77
1534.09,-9.35,-36.46
1534.1,-9.37,-36.57
1534.11,-9.37,-36.01
1534.12,-9.37,-35.05
1534.13,-9.39,-33.78
1534.14,-9.44,-32.57
1534.15,-9.45,-31.34
1534.16,-9.47,-30.28
1534.17,-9.47,-29.28
1534.18,-9.46,-28.42
1534.19,-9.48,-27.63
1534.2,-9.48,-26.92
1534.21,-9.5,-26.19
1534.22,-9.51,-25.51
1534.23,-9.51,-24.95
1534.24,-9.51,-24.47
1534.25,-9.5,-23.94
1534.26,-9.5,-23.49
1534.27,-9.48,-23.08
1534.28,-9.46,-22.68
1534.29,-9.44,-22.33
1534.3,-9.43,-21.95
1534.31,-9.42,-21.62
1534.32,-9.39,-21.36
1534.33,-9.36,-21.05
1534.34,-9.36,-20.8
1534.35,-9.33,-20.58
1534.36,-9.35,-20.3
1534.37,-9.34,-20.12
1534.38,-9.31,-19.96
1534.39,-9.31,-19.74
1534.4,-9.3,-19.59
1534.41,-9.29,-19.47
1534.42,-9.3,-19.3
1534.43,-9.29,-19.18
1534.44,-9.25,-19.09
1534.45,-9.25,-18.98
1534.46,-9.24,-18.9
1534.47,-9.25,-18.85
1534.48,-9.25,-18.79
1534.49,-9.23,-18.73
1534.5,-9.22,-18.73
1534.51,-9.2,-18.7
1534.52,-9.21,-18.67
1534.53,-9.24,-18.69
1534.54,-9.22,-18.71
1534.55,-9.2,-18.71
1534.56,-9.19,-18.77
1534.57,-9.2,-18.84
1534.58,-9.2,-18.84
1534.59,-9.19,-18.96
1534.6,-9.18,-19.04
1534.61,-9.17,-19.12
1534.62,-9.17,-19.24
1534.63,-9.17,-19.37
1534.64,-9.17,-19.49
1534.65,-9.18,-19.62
1534.66,-9.17,-19.81
1534.67,-9.17,-19.98
1534.68,-9.18,-20.14
1534.69,-9.18,-20.37
1534.7,-9.19,-20.54
1534.71,-9.2,-20.78
1534.72,-9.2,-21.14
1534.73,-9.2,-21.37
1534.74,-9.19,-21.64
1534.75,-9.22,-21.99
1534.76,-9.22,-22.31
1534.77,-9.23,-22.66
1534.78,-9.24,-23.06
1534.79,-9.24,-23.53
1534.8,-9.25,-23.92
1534.81,-9.24,-24.44
1534.82,-9.25,-24.99
1534.83,-9.27,-25.46
1534.84,-9.28,-26.15
1534.85,-9.29,-26.82
1534.86,-9.29,-27.58
1534.87,-9.31,-28.36
1534.88,-9.31,-29.28
1534.89,-9.31,-30.25
1534.9,-9.32,-31.35
1534.91,-9.32,-32.48
1534.92,-9.33,-33.59
1534.93,-9.36,-34.74
1534.94,-9.39,-35.55
1534.95,-9.41,-36.07
1534.96,-9.41,-35.87
1534.97,-9.42,-35.21
1534.98,-9.44,-34.22
1534.99,-9.44,-33.01
1535.0,-9.47,-31.94
1535.01,-9.47,-30.83
1535.02,-9.47,-29.78
1535.03,-9.46,-28.92
1535.04,-9.48,-28.04
1535.05,-9.5,-27.27
1535.06,-9.51,-26.52
1535.07,-9.48,-25.85
1535.08,-9.47,-25.25
1535.09,-9.44,-24.73
1535.1,-9.44,-24.21
1535.11,-9.44,-23.69
1535.12,-9.44,-23.28
1535.13,-9.42,-22.87
1535.14,-9.41,-22.45
1535.15,-9.38,-22.1
1535.16,-9.39,-21.79
1535.17,-9.4,-21.51
1535.18,-9.37,-21.21
1535.19,-9.37,-20.94
1535.2,-9.36,-20.66
1535.21,-9.34,-20.41
1535.22,-9.33,-20.21
1535.23,-9.32,-20.06
1535.24,-9.32,-19.84
1535.25,-9.32,-19.72
1535.26,-9.31,-19.58
1535.27,-9.31,-19.39
1535.28,-9.29,-19.25
1535.29,-9.27,-19.15
1535.3,-9.26,-19.01
1535.31,-9.27,-18.91
1535.32,-9.25,-18.83
1535.33,-9.25,-18.77
1535.34,-9.24,-18.72
1535.35,-9.22,-18.7
1535.36,-9.24,-18.63
1535.37,-9.23,-18.62
1535.38,-9.2,-18.65
1535.39,-9.19,-18.64
1535.4,-9.19,-18.64
1535.41,-9.18,-18.68
1535.42,-9.18,-18.75
1535.43,-9.17,-18.82
1535.44,-9.17,-18.92
1535.45,-9.17,-19.02
1535.46,-9.17,-19.11
1535.47,-9.17,-19.24
1535.48,-9.19,-19.35
1535.49,-9.19,-19.48
1535.5,-9.19,-19.62
1535.51,-9.17,-19.81
1535.52,-9.19,-19.94
1535.53,-9.19,-20.13
1535.54,-9.2,-20.38
1535.55,-9.22,-20.58
1535.56,-9.2,-20.89
1535.57,-9.2,-21.18
1535.58,-9.19,-21.41
1535.59,-9.2,-21.68
1535.6,-9.2,-22.05
1535.61,-9.22,-22.4
1535.62,-9.2,-22.78
1535.63,-9.19,-23.23
1535.64,-9.2,-23.67
1535.65,-9.24,-24.17
1535.66,-9.25,-24.76
1535.67,-9.27,-25.27
1535.68,-9.26,-25.86
1535.69,-9.26,-26.55
1535.7,-9.29,-27.39
1535.71,-9.29,-28.14
1535.72,-9.3,-29.07
1535.73,-9.31,-29.96
1535.74,-9.31,-31.09
1535.75,-9.33,-32.27
1535.76,-9.37,-33.42
1535.77,-9.37,-34.71
1535.78,-9.37,-35.74
1535.79,-9.38,-36.39
1535.8,-9.41,-36.49
1535.81,-9.43,-35.85
1535.82,-9.43,-34.85
1535.83,-9.43,-33.58
1535.84,-9.44,-32.3
1535.85,-9.44,-31.11
1535.86,-9.45,-30.0
1535.87,-9.48,-29.0
1535.88,-9.46,-28.1
1535.89,-9.46,-27.35
1535.9,-9.47,-26.57
1535.91,-9.46,-25.86
1535.92,-9.45,-25.2
1535.93,-9.44,-24.69
1535.94,-9.43,-24.13
1535.95,-9.42,-23.63
1535.96,-9.42,-23.18
1535.97,-9.44,-22.7
1535.98,-9.42,-22.35
1535.99,-9.41,-21.99
1536.0,-9.38,-21.66
1536.01,-9.39,-21.36
1536.02,-9.37,-21.08
1536.03,-9.37,-20.82
1536.04,-9.36,-20.54
1536.05,-9.34,-20.32
1536.06,-9.34,-20.09
1536.07,-9.35,-19.9
1536.08,-9.35,-19.73
1536.09,-9.32,-19.56
1536.1,-9.32,-19.41
1536.11,-9.31,-19.28
1536.12,-9.29,-19.14
1536.13,-9.29,-19.06
1536.14,-9.29,-18.98
1536.15,-9.28,-18.87
1536.16,-9.26,-18.81
1536.17,-9.24,-18.77
1536.18,-9.24,-18.71
1536.19,-9.27,-18.65
1536.2,-9.27,-18.67
1536.21,-9.24,-18.67
1536.22,-9.22,-18.66
1536.23,-9.2,-18.73
1536.24,-9.21,-18.72
1536.25,-9.24,-18.72
1536.26,-9.22,-18.81
1536.27,-9.21,-18.87
1536.28,-9.2,-18.92
1536.29,-9.2,-19.05
1536.3,-9.22,-19.14
1536.31,-9.22,-19.25
1536.32,-9.22,-19.4
1536.33,-9.22,-19.56
1536.34,-9.19,-19.72
1536.35,-9.17,-19.92
1536.36,-9.2,-20.1
1536.37,-9.2,-20.28
1536.38,-9.2,-20.53
1536.39,-9.21,-20.81
1536.4,-9.22,-21.06
1536.41,-9.22,-21.35
1536.42,-9.24,-21.7
1536.43,-9.22,-22.0
1536.44,-9.23,-22.35
1536.45,-9.24,-22.75
1536.46,-9.24,-23.18
1536.47,-9.24,-23.6
1536.48,-9.25,-24.09
1536.49,-9.25,-24.62
1536.5,-9.29,-25.15
1536.51,-9.29,-25.74
1536.52,-9.3,-26.45
1536.53,-9.29,-27.2
1536.54,-9.31,-27.97
1536.55,-9.31,-28.89
1536.56,-9.32,-29.83
1536.57,-9.34,-30.85
1536.58,-9.36,-32.08
1536.59,-9.36,-33.23
1536.6,-9.36,-34.48
1536.61,-9.39,-35.54
1536.62,-9.39,-36.28
1536.63,-9.41,-36.28
1536.64,-9.39,-35.69
1536.65,-9.39,-34.68
1536.66,-9.39,-33.4
1536.67,-9.41,-32.19
1536.68,-9.43,-30.95
1536.69,-9.43,-29.85
1536.7,-9.43,-28.9
1536.71,-9.45,-28.02
1536.72,-9.48,-27.23
1536.73,-9.49,-26.47
1536.74,-9.48,-25.8
1536.75,-9.46,-25.16
1536.76,-9.45,-24.67
1536.77,-9.48,-24.1
1536.78,-9.49,-23.54
1536.79,-9.48,-23.18
1536.8,-9.45,-22.74
1536.81,-9.43,-22.3
1536.82,-9.44,-21.95
1536.83,-9.44,-21.66
1536.84,-9.42,-21.34
1536.85,-9.39,-21.06
1536.86,-9.37,-20.78
1536.87,-9.36,-20.51
1536.88,-9.36,-20.26
1536.89,-9.37,-20.08
1536.9,-9.36,-19.89
1536.91,-9.36,-19.69
1536.92,-9.32,-19.58
1536.93,-9.31,-19.44
1536.94,-9.31,-19.3
1536.95,-9.32,-19.17
1536.96,-9.29,-19.07
1536.97,-9.29,-18.92
1536.98,-9.28,-18.84
1536.99,-9.26,-18.79
1537.0,-9.27,-18.71
1537.01,-9.24,-18.71
1537.02,-9.24,-18.68
1537.03,-9.24,-18.63
1537.04,-9.22,-18.62
1537.05,-9.21,-18.63
1537.06,-9.21,-18.63
1537.07,-9.2,-18.64
1537.08,-9.2,-18.7
1537.09,-9.2,-18.74
1537.1,-9.19,-18.81
1537.11,-9.19,-18.94
1537.12,-9.17,-19.04
1537.13,-9.17,-19.13
1537.14,-9.17,-19.28
1537.15,-9.17,-19.41
1537.16,-9.15,-19.6
1537.17,-9.17,-19.77
1537.18,-9.17,-19.96
1537.19,-9.17,-20.15
1537.2,-9.17,-20.37
1537.21,-9.18,-20.65
1537.22,-9.18,-20.93
1537.23,-9.19,-21.22
1537.24,-9.19,-21.51
1537.25,-9.19,-21.84
1537.26,-9.2,-22.18
1537.27,-9.2,-22.56
1537.28,-9.2,-22.94
1537.29,-9.22,-23.38
1537.3,-9.23,-23.84
1537.31,-9.24,-24.4
1537.32,-9.22,-24.95
1537.33,-9.21,-25.52
1537.34,-9.23,-26.21
1537.35,-9.24,-26.94
1537.36,-9.25,-27.66
1537.37,-9.26,-28.55
1537.38,-9.27,-29.47
1537.39,-9.27,-30.47
1537.4,-9.3,-31.66
1537.41,-9.31,-32.86
1537.42,-9.33,-34.05
1537.43,-9.33,-35.29
1537.44,-9.34,-36.15
1537.45,-9.34,-36.52
1537.46,-9.36,-36.04
1537.47,-9.36,-35.1
1537.48,-9.37,-33.86
1537.49,-9.39,-32.54
1537.5,-9.4,-31.4
1537.51,-9.43,-30.22
1537.52,-9.44,-29.2
1537.53,-9.44,-28.27
1537.54,-9.44,-27.44
1537.55,-9.44,-26.69
1537.56,-9.44,-25.96
1537.57,-9.46,-25.29
1537.58,-9.44,-24.76
1537.59,-9.45,-24.25
1537.6,-9.46,-23.65
1537.61,-9.48,-23.2
1537.62,-9.44,-22.79
1537.63,-9.44,-22.4
1537.64,-9.43,-22.01
1537.65,-9.43,-21.71
1537.66,-9.42,-21.36
1537.67,-9.4,-21.09
1537.68,-9.39,-20.85
1537.69,-9.38,-20.55
1537.7,-9.39,-20.28
1537.71,-9.37,-20.1
1537.72,-9.37,-19.88
1537.73,-9.37,-19.7
1537.74,-9.37,-19.52
1537.75,-9.37,-19.37
1537.76,-9.36,-19.21
1537.77,-9.34,-19.11
1537.78,-9.33,-18.99
1537.79,-9.33,-18.88
1537.8,-9.32,-18.84
1537.81,-9.31,-18.78
1537.82,-9.31,-18.69
1537.83,-9.31,-18.69
1537.84,-9.31,-18.65
1537.85,-9.29,-18.63
1537.86,-9.25,-18.63
1537.87,-9.24,-18.68
1537.88,-9.24,-18.67
1537.89,-9.24,-18.73
1537.9,-9.24,-18.8
1537.91,-9.24,-18.85
1537.92,-9.23,-18.91
1537.93,-9.21,-19.01
1537.94,-9.2,-19.12
1537.95,-9.19,-19.22
1537.96,-9.2,-19.36
1537.97,-9.19,-19.52
1537.98,-9.19,-19.62
1537.99,-9.19,-19.82
1538.0,-9.19,-20.02
1538.01,-9.2,-20.18
1538.02,-9.2,-20.42
1538.03,-9.22,-20.7
1538.04,-9.22,-20.92
1538.05,-9.21,-21.22
1538.06,-9.22,-21.53
1538.07,-9.22,-21.85
1538.08,-9.24,-22.19
1538.09,-9.23,-22.58
1538.1,-9.24,-22.97
1538.11,-9.22,-23.42
1538.12,-9.23,-23.9
1538.13,-9.23,-24.43
1538.14,-9.24,-24.97
1538.15,-9.24,-25.56
1538.16,-9.22,-26.28
1538.17,-9.23,-26.99
1538.18,-9.24,-27.77
1538.19,-9.26,-28.69
1538.2,-9.27,-29.59
1538.21,-9.28,-30.59
1538.22,-9.28,-31.87
1538.23,-9.29,-33.12
1538.24,-9.29,-34.37
1538.25,-9.3,-35.55
1538.26,-9.31,-36.38
1538.27,-9.31,-36.65
1538.28,-9.33,-36.08
1538.29,-9.37,-35.02
1538.3,-9.37,-33.75
1538.31,-9.37,-32.47
1538.32,-9.38,-31.2
1538.33,-9.4,-30.1
1538.34,-9.42,-29.13
1538.35,-9.41,-28.14
1538.36,-9.43,-27.34
1538.37,-9.44,-26.58
1538.38,-9.44,-25.89
1538.39,-9.44,-25.24
1538.4,-9.45,-24.7
1538.41,-9.46,-24.2
1538.42,-9.46,-23.66
1538.43,-9.45,-23.21
1538.44,-9.48,-22.83
1538.45,-9.46,-22.41
1538.46,-9.45,-22.04
1538.47,-9.44,-21.72
1538.48,-9.44,-21.4
1538.49,-9.44,-21.12
1538.5,-9.44,-20.85
1538.51,-9.43,-20.58
1538.52,-9.41,-20.28
1538.53,-9.41,-20.08
1538.54,-9.41,-19.89
1538.55,-9.4,-19.69
1538.56,-9.37,-19.52
1538.57,-9.37,-19.35
1538.58,-9.37,-19.21
1538.59,-9.37,-19.13
1538.6,-9.39,-19.02
1538.61,-9.37,-18.9
1538.62,-9.37,-18.83
1538.63,-9.35,-18.76
1538.64,-9.34,-18.68
1538.65,-9.34,-18.66
1538.66,-9.33,-18.64
1538.67,-9.31,-18.62
1538.68,-9.31,-18.61
1538.69,-9.29,-18.65
1538.7,-9.31,-18.63
1538.71,-9.3,-18.67
1538.72,-9.27,-18.74
1538.73,-9.27,-18.77
1538.74,-9.25,-18.81
1538.75,-9.25,-18.89
1538.76,-9.24,-19.0
1538.77,-9.24,-19.13
1538.78,-9.24,-19.26
1538.79,-9.24,-19.4
1538.8,-9.24,-19.54
1538.81,-9.22,-19.74
1538.82,-9.24,-19.93
1538.83,-9.24,-20.09
1538.84,-9.24,-20.31
1538.85,-9.22,-20.57
1538.86,-9.22,-20.83
1538.87,-9.25,-21.12
1538.88,-9.25,-21.45
1538.89,-9.24,-21.77
1538.9,-9.24,-22.14
1538.91,-9.24,-22.5
1538.92,-9.25,-22.92
1538.93,-9.27,-23.36
1538.94,-9.25,-23.81
1538.95,-9.23,-24.38
1538.96,-9.23,-24.93
1538.97,-9.24,-25.51
1538.98,-9.24,-26.2
1538.99,-9.25,-26.98
1539.0,-9.24,-27.73
1539.01,-9.25,-28.6
1539.02,-9.26,-29.45
1539.03,-9.29,-30.58
1539.04,-9.29,-31.82
1539.05,-9.3,-33.0
1539.06,-9.31,-34.26
1539.07,-9.31,-35.41
1539.08,-9.33,-36.2
1539.09,-9.37,-36.42
1539.1,-9.36,-35.92
1539.11,-9.36,-34.94
1539.12,-9.37,-33.69
1539.13,-9.37,-32.45
1539.14,-9.39,-31.13
1539.15,-9.39,-30.02
1539.16,-9.38,-29.05
1539.17,-9.37,-28.14
1539.18,-9.39,-27.33
1539.19,-9.41,-26.57
1539.2,-9.42,-25.86
1539.21,-9.43,-25.22
1539.22,-9.43,-24.71
1539.23,-9.39,-24.18
1539.24,-9.41,-23.58
1539.25,-9.44,-23.17
1539.26,-9.43,-22.73
1539.27,-9.42,-22.27
1539.28,-9.41,-21.94
1539.29,-9.43,-21.64
1539.3,-9.46,-21.29
1539.31,-9.48,-20.99
1539.32,-9.47,-20.77
1539.33,-9.46,-20.47
1539.34,-9.45,-20.18
1539.35,-9.46,-19.98
1539.36,-9.48,-19.78
1539.37,-9.47,-19.61
1539.38,-9.45,-19.49
1539.39,-9.44,-19.33
1539.4,-9.46,-19.17
1539.41,-9.44,-19.08
1539.42,-9.44,-18.95
1539.43,-9.43,-18.81
1539.44,-9.39,-18.77
1539.45,-9.39,-18.72
1539.46,-9.37,-18.65
1539.47,-9.37,-18.61
1539.48,-9.36,-18.6
1539.49,-9.33,-18.55
1539.5,-9.33,-18.56
1539.51,-9.34,-18.6
1539.52,-9.34,-18.6
1539.53,-9.32,-18.62
1539.54,-9.3,-18.71
1539.55,-9.3,-18.78
1539.56,-9.29,-18.84
1539.57,-9.3,-18.98
1539.58,-9.28,-19.09
1539.59,-9.3,-19.22
1539.6,-9.27,-19.36
1539.61,-9.27,-19.54
1539.62,-9.26,-19.66
1539.63,-9.27,-19.84
1539.64,-9.24,-20.04
1539.65,-9.24,-20.21
1539.66,-9.25,-20.47
1539.67,-9.27,-20.73
1539.68,-9.26,-21.02
1539.69,-9.25,-21.25
1539.7,-9.24,-21.62
1539.71,-9.24,-21.91
1539.72,-9.24,-22.26
1539.73,-9.25,-22.62
1539.74,-9.24,-23.09
1539.75,-9.23,-23.49
1539.76,-9.22,-23.95
1539.77,-9.22,-24.61
1539.78,-9.24,-25.15
1539.79,-9.24,-25.81
1539.8,-9.24,-26.49
1539.81,-9.24,-27.36
1539.82,-9.24,-28.13
1539.83,-9.25,-29.1
1539.84,-9.25,-30.06
1539.85,-9.25,-31.2
1539.86,-9.25,-32.61
1539.87,-9.25,-33.91
1539.88,-9.25,-35.17
1539.89,-9.27,-36.21
1539.9,-9.31,-36.76
1539.91,-9.31,-36.44
1539.92,-9.31,-35.55
1539.93,-9.31,-34.25
1539.94,-9.31,-32.92
1539.95,-9.32,-31.67
1539.96,-9.35,-30.43
1539.97,-9.36,-29.38
1539.98,-9.36,-28.31
1539.99,-9.36,-27.52
1540.0,-9.37,-26.74
1540.01,-9.37,-26.04
1540.02,-9.39,-25.34
1540.03,-9.39,-24.75
1540.04,-9.39,-24.25
1540.05,-9.4,-23.68
1540.06,-9.39,-23.26
1540.07,-9.43,-22.79
1540.08,-9.44,-22.43
1540.09,-9.44,-22.07
1540.1,-9.43,-21.69
1540.11,-9.43,-21.42
1540.12,-9.45,-21.08
1540.13,-9.48,-20.82
1540.14,-9.48,-20.6
1540.15,-9.47,-20.33
1540.16,-9.44,-20.08
1540.17,-9.44,-19.9
1540.18,-9.44,-19.73
1540.19,-9.44,-19.57
1540.2,-9.47,-19.41
1540.21,-9.45,-19.27
1540.22,-9.44,-19.08
1540.23,-9.41,-18.98
1540.24,-9.43,-18.88
1540.25,-9.42,-18.78
1540.26,-9.42,-18.71
1540.27,-9.39,-18.67
1540.28,-9.37,-18.6
1540.29,-9.37,-18.58
1540.3,-9.37,-18.59
1540.31,-9.37,-18.6
1540.32,-9.37,-18.55
1540.33,-9.37,-18.62
1540.34,-9.35,-18.66
1540.35,-9.34,-18.71
1540.36,-9.36,-18.77
1540.37,-9.34,-18.87
1540.38,-9.32,-18.96
1540.39,-9.31,-19.08
1540.4,-9.31,-19.17
1540.41,-9.31,-19.29
1540.42,-9.31,-19.45
1540.43,-9.31,-19.61
1540.44,-9.27,-19.75
1540.45,-9.25,-19.96
1540.46,-9.25,-20.16
1540.47,-9.25,-20.36
1540.48,-9.27,-20.61
1540.49,-9.24,-20.95
1540.5,-9.23,-21.22
1540.51,-9.22,-21.48
1540.52,-9.24,-21.82
1540.53,-9.22,-22.16
1540.54,-9.23,-22.53
1540.55,-9.23,-22.96
1540.56,-9.22,-23.47
1540.57,-9.22,-23.91
1540.58,-9.23,-24.49
1540.59,-9.24,-25.11
1540.6,-9.25,-25.77
1540.61,-9.25,-26.47
1540.62,-9.24,-27.26
1540.63,-9.25,-28.02
1540.64,-9.24,-29.03
1540.65,-9.25,-30.06
1540.66,-9.26,-31.2
1540.67,-9.25,-32.5
1540.68,-9.24,-33.85
1540.69,-9.25,-35.17
1540.7,-9.27,-36.15
1540.71,-9.28,-36.65
1540.72,-9.29,-36.45
1540.73,-9.29,-35.57
1540.74,-9.29,-34.32
1540.75,-9.27,-32.93
1540.76,-9.29,-31.63
1540.77,-9.31,-30.44
1540.78,-9.31,-29.3
1540.79,-9.32,-28.46
1540.8,-9.31,-27.56
1540.81,-9.31,-26.77
1540.82,-9.32,-26.04
1540.83,-9.36,-25.38
1540.84,-9.36,-24.79
1540.85,-9.34,-24.25
1540.86,-9.34,-23.65
1540.87,-9.36,-23.27
1540.88,-9.37,-22.81
1540.89,-9.39,-22.38
1540.9,-9.38,-22.01
1540.91,-9.37,-21.65
1540.92,-9.37,-21.29
1540.93,-9.39,-21.0
1540.94,-9.42,-20.76
1540.95,-9.44,-20.42
1540.96,-9.43,-20.19
1540.97,-9.41,-19.99
1540.98,-9.42,-19.77
1540.99,-9.43,-19.59
1541.0,-9.44,-19.45
1541.01,-9.44,-19.25
1541.02,-9.43,-19.13
1541.03,-9.44,-19.0
1541.04,-9.44,-18.88
1541.05,-9.44,-18.79
1541.06,-9.44,-18.75
1541.07,-9.44,-18.66
1541.08,-9.43,-18.58
1541.09,-9.43,-18.57
1541.1,-9.4,-18.55
1541.11,-9.41,-18.53
1541.12,-9.41,-18.57
1541.13,-9.4,-18.56
1541.14,-9.39,-18.59
1541.15,-9.37,-18.67
1541.16,-9.37,-18.69
1541.17,-9.37,-18.77
1541.18,-9.36,-18.88
1541.19,-9.34,-18.97
1541.2,-9.34,-19.05
1541.21,-9.31,-19.19
1541.22,-9.32,-19.36
1541.23,-9.32,-19.48
1541.24,-9.31,-19.65
1541.25,-9.31,-19.83
1541.26,-9.3,-20.02
1541.27,-9.28,-20.23
1541.28,-9.26,-20.53
1541.29,-9.25,-20.77
1541.3,-9.24,-21.06
1541.31,-9.24,-21.36
1541.32,-9.24,-21.64
1541.33,-9.24,-22.02
1541.34,-9.24,-22.39
1541.35,-9.24,-22.82
1541.36,-9.25,-23.23
1541.37,-9.24,-23.7
1541.38,-9.24,-24.28
1541.39,-9.24,-24.83
1541.4,-9.24,-25.34
1541.41,-9.25,-26.1
1541.42,-9.25,-26.86
1541.43,-9.25,-27.65
1541.44,-9.25,-28.57
1541.45,-9.25,-29.53
1541.46,-9.26,-30.64
1541.47,-9.27,-31.87
1541.48,-9.26,-33.19
1541.49,-9.24,-34.59
1541.5,-9.25,-35.83
1541.51,-9.25,-36.65
1541.52,-9.27,-36.74
1541.53,-9.27,-36.14
1541.54,-9.27,-34.81
1541.55,-9.27,-33.39
1541.56,-9.28,-32.11
1541.57,-9.29,-30.8
1541.58,-9.31,-29.62
1541.59,-9.31,-28.73
1541.6,-9.31,-27.82
1541.61,-9.31,-27.04
1541.62,-9.31,-26.21
1541.63,-9.31,-25.52
1541.64,-9.31,-24.93
1541.65,-9.33,-24.32
1541.66,-9.36,-23.82
1541.67,-9.36,-23.34
1541.68,-9.36,-22.88
1541.69,-9.37,-22.44
1541.7,-9.37,-22.06
1541.71,-9.38,-21.7
1541.72,-9.41,-21.35
1541.73,-9.4,-21.07
1541.74,-9.39,-20.77
1541.75,-9.39,-20.51
1541.76,-9.41,-20.26
1541.77,-9.43,-20.0
1541.78,-9.44,-19.81
1541.79,-9.44,-19.63
1541.8,-9.41,-19.46
1541.81,-9.43,-19.32
1541.82,-9.44,-19.21
1541.83,-9.46,-19.07
1541.84,-9.46,-18.93
1541.85,-9.45,-18.88
1541.86,-9.44,-18.79
1541.87,-9.46,-18.71
1541.88,-9.44,-18.68
1541.89,-9.44,-18.6
1541.9,-9.44,-18.55
1541.91,-9.43,-18.54
1541.92,-9.44,-18.52
1541.93,-9.43,-18.51
1541.94,-9.44,-18.57
1541.95,-9.44,-18.62
1541.96,-9.43,-18.62
1541.97,-9.39,-18.72
1541.98,-9.39,-18.82
1541.99,-9.38,-18.9
1542.0,-9.37,-19.01
1542.01,-9.37,-19.14
1542.02,-9.33,-19.3
1542.03,-9.33,-19.43
1542.04,-9.34,-19.64
1542.05,-9.36,-19.8
1542.06,-9.34,-20.0
1542.07,-9.32,-20.24
1542.08,-9.31,-20.49
1542.09,-9.31,-20.76
1542.1,-9.3,-21.02
1542.11,-9.29,-21.33
1542.12,-9.3,-21.62
1542.13,-9.26,-22.0
1542.14,-9.25,-22.4
1542.15,-9.25,-22.79
1542.16,-9.25,-23.26
1542.17,-9.25,-23.71
1542.18,-9.24,-24.26
1542.19,-9.24,-24.81
1542.2,-9.24,-25.38
1542.21,-9.22,-26.12
1542.22,-9.27,-26.91
1542.23,-9.25,-27.77
1542.24,-9.25,-28.66
