L,O,1
1532.31,-6.41,-28.82
1532.32,-6.41,-28.74
1532.33,-6.41,-28.66
1532.34,-6.43,-28.59
1532.35,-6.44,-28.53
1532.36,-6.45,-28.48
1532.37,-6.46,-28.47
1532.38,-6.46,-28.42
1532.39,-6.46,-28.36
1532.4,-6.47,-28.35
1532.41,-6.49,-28.27
1532.42,-6.49,-28.3
1532.43,-6.48,-28.28
1532.44,-6.47,-28.25
1532.45,-6.45,-28.28
1532.46,-6.46,-28.26
1532.47,-6.47,-28.26
1532.48,-6.48,-28.25
1532.49,-6.48,-28.31
1532.5,-6.46,-28.34
1532.51,-6.43,-28.31
1532.52,-6.42,-28.35
1532.53,-6.41,-28.41
1532.54,-6.42,-28.44
1532.55,-6.4,-28.51
1532.56,-6.39,-28.59
1532.57,-6.37,-28.64
1532.58,-6.37,-28.7
1532.59,-6.37,-28.79
1532.6,-6.36,-28.87
1532.61,-6.35,-28.9
1532.62,-6.32,-29.0
1532.63,-6.32,-29.1
1532.64,-6.3,-29.21
1532.65,-6.3,-29.26
1532.66,-6.28,-29.39
1532.67,-6.28,-29.47
1532.68,-6.28,-29.63
1532.69,-6.3,-29.76
1532.7,-6.26,-29.92
1532.71,-6.25,-30.07
1532.72,-6.23,-30.23
1532.73,-6.23,-30.37
1532.74,-6.23,-30.62
1532.75,-6.23,-30.75
1532.76,-6.23,-30.9
1532.77,-6.21,-31.11
1532.78,-6.22,-31.31
1532.79,-6.22,-31.55
1532.8,-6.23,-31.86
1532.81,-6.23,-32.09
1532.82,-6.21,-32.35
1532.83,-6.19,-32.59
1532.84,-6.2,-32.89
1532.85,-6.21,-33.23
1532.86,-6.23,-33.51
1532.87,-6.22,-33.87
1532.88,-6.22,-34.2
1532.89,-6.23,-34.56
1532.9,-6.23,-34.96
1532.91,-6.23,-35.33
1532.92,-6.23,-35.73
1532.93,-6.24,-36.06
1532.94,-6.23,-36.55
1532.95,-6.23,-37.01
1532.96,-6.23,-37.56
1532.97,-6.24,-38.03
1532.98,-6.23,-38.55
1532.99,-6.23,-39.04
1533.0,-6.26,-39.57
1533.01,-6.25,-40.11
1533.02,-6.26,-40.71
1533.03,-6.27,-41.28
1533.04,-6.28,-41.77
1533.05,-6.28,-42.22
1533.06,-6.28,-42.45
1533.07,-6.3,-42.74
1533.08,-6.3,-42.78
1533.09,-6.31,-42.75
1533.1,-6.32,-42.47
1533.11,-6.36,-42.13
1533.12,-6.36,-41.61
1533.13,-6.37,-41.02
1533.14,-6.37,-40.45
1533.15,-6.39,-39.82
1533.16,-6.42,-39.24
1533.17,-6.42,-38.6
1533.18,-6.41,-38.07
1533.19,-6.44,-37.62
1533.2,-6.44,-36.98
1533.21,-6.46,-36.49
1533.22,-6.46,-36.11
1533.23,-6.48,-35.62
1533.24,-6.47,-35.31
1533.25,-6.47,-34.92
1533.26,-6.46,-34.51
1533.27,-6.45,-34.17
1533.28,-6.45,-33.81
1533.29,-6.46,-33.45
1533.3,-6.46,-33.17
1533.31,-6.45,-32.9
1533.32,-6.45,-32.56
1533.33,-6.43,-32.26
1533.34,-6.42,-32.02
1533.35,-6.42,-31.83
1533.36,-6.42,-31.56
1533.37,-6.41,-31.28
1533.38,-6.37,-31.1
1533.39,-6.37,-30.91
1533.4,-6.37,-30.73
1533.41,-6.39,-30.55
1533.42,-6.37,-30.37
1533.43,-6.36,-30.18
1533.44,-6.35,-29.99
1533.45,-6.34,-29.85
1533.46,-6.33,-29.72
1533.47,-6.32,-29.55
1533.48,-6.32,-29.36
1533.49,-6.3,-29.26
1533.5,-6.3,-29.14
1533.51,-6.3,-29.01
1533.52,-6.3,-28.88
1533.53,-6.3,-28.76
1533.54,-6.28,-28.66
1533.55,-6.26,-28.61
1533.56,-6.26,-28.5
1533.57,-6.25,-28.44
1533.58,-6.26,-28.38
1533.59,-6.23,-28.33
1533.6,-6.25,-28.27
1533.61,-6.23,-28.26
1533.62,-6.23,-28.22
1533.63,-6.23,-28.19
1533.64,-6.23,-28.14
1533.65,-6.23,-28.14
1533.66,-6.23,-28.1
1533.67,-6.23,-28.06
1533.68,-6.23,-28.09
1533.69,-6.23,-28.08
1533.7,-6.23,-28.04
1533.71,-6.23,-28.1
1533.72,-6.23,-28.11
1533.73,-6.23,-28.09
1533.74,-6.23,-28.15
1533.75,-6.23,-28.16
1533.76,-6.24,-28.21
1533.77,-6.25,-28.22
1533.78,-6.25,-28.31
1533.79,-6.25,-28.31
1533.8,-6.25,-28.39
1533.81,-6.26,-28.51
1533.82,-6.26,-28.53
1533.83,-6.29,-28.6
1533.84,-6.29,-28.68
1533.85,-6.28,-28.78
1533.86,-6.28,-28.9
1533.87,-6.3,-29.01
1533.88,-6.3,-29.1
1533.89,-6.3,-29.26
1533.9,-6.31,-29.32
1533.91,-6.31,-29.54
1533.92,-6.34,-29.69
1533.93,-6.35,-29.82
1533.94,-6.35,-29.99
1533.95,-6.36,-30.16
1533.96,-6.37,-30.34
1533.97,-6.37,-30.56
1533.98,-6.39,-30.67
1533.99,-6.39,-30.84
1534.0,-6.39,-31.01
1534.01,-6.4,-31.24
1534.02,-6.42,-31.44
1534.03,-6.44,-31.76
1534.04,-6.44,-32.0
1534.05,-6.41,-32.22
1534.06,-6.44,-32.51
1534.07,-6.44,-32.84
1534.08,-6.44,-33.14
1534.09,-6.44,-33.43
1534.1,-6.44,-33.81
1534.11,-6.44,-34.17
1534.12,-6.44,-34.55
1534.13,-6.45,-35.08
1534.14,-6.46,-35.49
1534.15,-6.44,-35.85
1534.16,-6.44,-36.35
1534.17,-6.43,-36.77
1534.18,-6.42,-37.45
1534.19,-6.44,-37.97
1534.2,-6.41,-38.52
1534.21,-6.39,-39.12
1534.22,-6.39,-39.71
1534.23,-6.4,-40.3
1534.24,-6.38,-40.83
1534.25,-6.37,-41.37
1534.26,-6.37,-41.86
1534.27,-6.35,-42.24
1534.28,-6.34,-42.41
1534.29,-6.33,-42.55
1534.3,-6.33,-42.61
1534.31,-6.31,-42.36
1534.32,-6.3,-42.14
1534.33,-6.3,-41.7
1534.34,-6.3,-41.14
1534.35,-6.29,-40.56
1534.36,-6.28,-39.94
1534.37,-6.28,-39.34
1534.38,-6.28,-38.69
1534.39,-6.26,-38.12
1534.4,-6.26,-37.67
1534.41,-6.26,-37.02
1534.42,-6.26,-36.47
1534.43,-6.25,-36.02
1534.44,-6.25,-35.59
1534.45,-6.25,-35.16
1534.46,-6.25,-34.61
1534.47,-6.24,-34.28
1534.48,-6.23,-33.87
1534.49,-6.23,-33.54
1534.5,-6.23,-33.15
1534.51,-6.23,-32.81
1534.52,-6.24,-32.44
1534.53,-6.23,-32.23
1534.54,-6.23,-31.98
1534.55,-6.23,-31.66
1534.56,-6.23,-31.4
1534.57,-6.23,-31.12
1534.58,-6.23,-30.89
1534.59,-6.23,-30.71
1534.6,-6.22,-30.55
1534.61,-6.22,-30.37
1534.62,-6.23,-30.24
1534.63,-6.23,-30.01
1534.64,-6.24,-29.82
1534.65,-6.24,-29.64
1534.66,-6.26,-29.49
1534.67,-6.25,-29.38
1534.68,-6.26,-29.22
1534.69,-6.26,-29.12
1534.7,-6.26,-28.99
1534.71,-6.3,-28.87
1534.72,-6.3,-28.79
1534.73,-6.3,-28.62
1534.74,-6.31,-28.54
1534.75,-6.34,-28.47
1534.76,-6.35,-28.3
1534.77,-6.35,-28.24
1534.78,-6.35,-28.23
1534.79,-6.37,-28.16
1534.8,-6.38,-28.09
1534.81,-6.39,-28.02
1534.82,-6.37,-27.98
1534.83,-6.39,-27.95
1534.84,-6.39,-27.88
1534.85,-6.42,-27.86
1534.86,-6.44,-27.82
1534.87,-6.44,-27.83
1534.88,-6.44,-27.8
1534.89,-6.44,-27.77
1534.9,-6.44,-27.82
1534.91,-6.46,-27.83
1534.92,-6.46,-27.84
1534.93,-6.45,-27.86
1534.94,-6.44,-27.9
1534.95,-6.44,-27.89
1534.96,-6.44,-27.94
1534.97,-6.45,-27.98
1534.98,-6.44,-28.07
1534.99,-6.44,-28.11
1535.0,-6.41,-28.21
1535.01,-6.42,-28.26
1535.02,-6.42,-28.33
1535.03,-6.42,-28.43
1535.04,-6.42,-28.54
1535.05,-6.39,-28.64
1535.06,-6.37,-28.78
1535.07,-6.39,-28.85
1535.08,-6.37,-29.0
1535.09,-6.37,-29.11
1535.1,-6.37,-29.3
1535.11,-6.37,-29.41
1535.12,-6.37,-29.58
1535.13,-6.36,-29.77
1535.14,-6.35,-29.88
1535.15,-6.35,-30.08
1535.16,-6.35,-30.32
1535.17,-6.33,-30.45
1535.18,-6.32,-30.65
1535.19,-6.32,-30.84
1535.2,-6.3,-31.06
1535.21,-6.3,-31.31
1535.22,-6.3,-31.61
1535.23,-6.3,-31.91
1535.24,-6.29,-32.16
1535.25,-6.25,-32.5
1535.26,-6.26,-32.79
1535.27,-6.26,-33.12
1535.28,-6.25,-33.47
1535.29,-6.25,-33.84
1535.3,-6.23,-34.27
1535.31,-6.23,-34.69
1535.32,-6.23,-35.14
1535.33,-6.23,-35.59
1535.34,-6.23,-35.96
1535.35,-6.23,-36.49
1535.36,-6.23,-37.02
1535.37,-6.23,-37.66
1535.38,-6.23,-38.2
1535.39,-6.23,-38.76
1535.4,-6.23,-39.33
1535.41,-6.24,-39.99
1535.42,-6.24,-40.68
1535.43,-6.23,-41.29
1535.44,-6.25,-41.77
1535.45,-6.24,-42.24
1535.46,-6.24,-42.52
1535.47,-6.25,-42.76
1535.48,-6.25,-42.66
1535.49,-6.25,-42.48
1535.5,-6.27,-42.17
1535.51,-6.28,-41.64
1535.52,-6.3,-40.95
1535.53,-6.3,-40.29
1535.54,-6.3,-39.61
1535.55,-6.3,-38.92
1535.56,-6.3,-38.32
1535.57,-6.3,-37.73
1535.58,-6.3,-37.1
1535.59,-6.31,-36.51
1535.6,-6.32,-36.01
1535.61,-6.33,-35.55
1535.62,-6.34,-35.12
1535.63,-6.37,-34.57
1535.64,-6.37,-34.14
1535.65,-6.37,-33.68
1535.66,-6.38,-33.33
1535.67,-6.42,-32.97
1535.68,-6.42,-32.62
1535.69,-6.42,-32.29
1535.7,-6.42,-32.08
1535.71,-6.44,-31.8
1535.72,-6.46,-31.46
1535.73,-6.46,-31.18
1535.74,-6.47,-30.95
1535.75,-6.46,-30.72
1535.76,-6.46,-30.58
1535.77,-6.47,-30.33
1535.78,-6.49,-30.11
1535.79,-6.46,-29.93
1535.8,-6.46,-29.76
1535.81,-6.44,-29.56
1535.82,-6.45,-29.36
1535.83,-6.45,-29.19
1535.84,-6.44,-29.05
1535.85,-6.41,-28.92
1535.86,-6.4,-28.82
1535.87,-6.37,-28.72
1535.88,-6.39,-28.54
1535.89,-6.39,-28.43
1535.9,-6.39,-28.34
1535.91,-6.37,-28.25
1535.92,-6.37,-28.14
1535.93,-6.37,-28.08
1535.94,-6.37,-28.02
1535.95,-6.37,-27.94
1535.96,-6.37,-27.87
1535.97,-6.35,-27.84
1535.98,-6.33,-27.82
1535.99,-6.35,-27.78
1536.0,-6.32,-27.72
1536.01,-6.32,-27.69
1536.02,-6.31,-27.65
1536.03,-6.3,-27.67
1536.04,-6.31,-27.66
1536.05,-6.3,-27.62
1536.06,-6.3,-27.66
1536.07,-6.3,-27.66
1536.08,-6.27,-27.69
1536.09,-6.25,-27.72
1536.1,-6.25,-27.78
1536.11,-6.26,-27.78
1536.12,-6.26,-27.8
1536.13,-6.23,-27.83
1536.14,-6.23,-27.88
1536.15,-6.23,-27.93
1536.16,-6.23,-27.99
1536.17,-6.23,-28.1
1536.18,-6.23,-28.12
1536.19,-6.23,-28.21
1536.2,-6.24,-28.27
1536.21,-6.23,-28.31
1536.22,-6.23,-28.41
1536.23,-6.25,-28.55
1536.24,-6.26,-28.65
1536.25,-6.24,-28.83
1536.26,-6.23,-28.98
1536.27,-6.24,-29.09
1536.28,-6.24,-29.27
1536.29,-6.25,-29.46
1536.3,-6.28,-29.59
1536.31,-6.27,-29.77
1536.32,-6.28,-29.97
1536.33,-6.26,-30.16
1536.34,-6.28,-30.41
1536.35,-6.28,-30.66
1536.36,-6.3,-30.9
1536.37,-6.3,-31.09
1536.38,-6.3,-31.38
1536.39,-6.3,-31.73
1536.4,-6.31,-32.08
1536.41,-6.33,-32.29
1536.42,-6.35,-32.55
1536.43,-6.36,-32.91
1536.44,-6.36,-33.28
1536.45,-6.37,-33.63
1536.46,-6.37,-33.98
1536.47,-6.38,-34.46
1536.48,-6.39,-34.93
1536.49,-6.39,-35.42
1536.5,-6.41,-35.75
1536.51,-6.42,-36.29
1536.52,-6.44,-36.83
1536.53,-6.44,-37.45
1536.54,-6.44,-38.01
1536.55,-6.44,-38.62
1536.56,-6.42,-39.27
1536.57,-6.42,-39.9
1536.58,-6.42,-40.57
1536.59,-6.44,-41.31
1536.6,-6.45,-41.82
1536.61,-6.44,-42.31
1536.62,-6.44,-42.58
1536.63,-6.44,-42.79
1536.64,-6.44,-42.75
1536.65,-6.44,-42.45
1536.66,-6.46,-42.02
1536.67,-6.44,-41.52
1536.68,-6.44,-40.7
1536.69,-6.44,-40.0
1536.7,-6.44,-39.37
1536.71,-6.45,-38.66
1536.72,-6.45,-38.05
1536.73,-6.44,-37.47
1536.74,-6.44,-36.79
1536.75,-6.44,-36.24
1536.76,-6.44,-35.76
1536.77,-6.41,-35.34
1536.78,-6.41,-34.9
1536.79,-6.37,-34.41
1536.8,-6.39,-33.93
1536.81,-6.37,-33.52
1536.82,-6.37,-33.16
1536.83,-6.35,-32.8
1536.84,-6.34,-32.42
1536.85,-6.32,-32.15
1536.86,-6.32,-31.9
1536.87,-6.3,-31.61
1536.88,-6.3,-31.34
1536.89,-6.27,-31.02
1536.9,-6.25,-30.87
1536.91,-6.28,-30.6
1536.92,-6.26,-30.32
1536.93,-6.25,-30.14
1536.94,-6.25,-29.9
1536.95,-6.25,-29.7
1536.96,-6.25,-29.5
1536.97,-6.23,-29.31
1536.98,-6.23,-29.15
1536.99,-6.23,-28.98
1537.0,-6.24,-28.8
1537.01,-6.24,-28.65
1537.02,-6.23,-28.47
1537.03,-6.23,-28.36
1537.04,-6.23,-28.22
1537.05,-6.24,-28.13
1537.06,-6.23,-28.06
1537.07,-6.23,-27.95
1537.08,-6.22,-27.9
1537.09,-6.21,-27.83
1537.1,-6.22,-27.75
1537.11,-6.23,-27.69
1537.12,-6.23,-27.58
1537.13,-6.24,-27.55
1537.14,-6.23,-27.53
1537.15,-6.23,-27.48
1537.16,-6.25,-27.46
1537.17,-6.26,-27.45
1537.18,-6.28,-27.44
1537.19,-6.28,-27.4
1537.2,-6.28,-27.39
1537.21,-6.28,-27.39
1537.22,-6.29,-27.4
1537.23,-6.3,-27.4
1537.24,-6.31,-27.41
1537.25,-6.3,-27.44
1537.26,-6.32,-27.51
1537.27,-6.35,-27.52
1537.28,-6.35,-27.53
1537.29,-6.36,-27.6
1537.3,-6.35,-27.66
1537.31,-6.37,-27.73
1537.32,-6.37,-27.76
1537.33,-6.38,-27.81
1537.34,-6.39,-27.85
1537.35,-6.39,-27.95
1537.36,-6.39,-28.06
1537.37,-6.41,-28.14
1537.38,-6.43,-28.2
1537.39,-6.43,-28.36
1537.4,-6.44,-28.46
1537.41,-6.42,-28.61
1537.42,-6.43,-28.76
1537.43,-6.44,-28.92
1537.44,-6.44,-29.05
1537.45,-6.44,-29.2
1537.46,-6.44,-29.41
1537.47,-6.44,-29.58
1537.48,-6.46,-29.76
1537.49,-6.46,-29.99
1537.5,-6.46,-30.16
1537.51,-6.46,-30.36
1537.52,-6.44,-30.6
1537.53,-6.44,-30.81
1537.54,-6.44,-31.03
1537.55,-6.45,-31.35
1537.56,-6.44,-31.66
1537.57,-6.44,-31.89
1537.58,-6.42,-32.19
1537.59,-6.42,-32.5
1537.6,-6.41,-32.91
1537.61,-6.39,-33.21
1537.62,-6.38,-33.58
1537.63,-6.37,-33.92
1537.64,-6.37,-34.45
1537.65,-6.37,-34.93
1537.66,-6.37,-35.4
1537.67,-6.36,-35.86
1537.68,-6.34,-36.44
1537.69,-6.33,-37.0
1537.7,-6.33,-37.58
1537.71,-6.32,-38.18
1537.72,-6.32,-38.81
1537.73,-6.3,-39.46
1537.74,-6.3,-40.08
1537.75,-6.3,-40.76
1537.76,-6.3,-41.43
1537.77,-6.3,-42.03
1537.78,-6.29,-42.35
1537.79,-6.29,-42.57
1537.8,-6.28,-42.61
1537.81,-6.26,-42.57
1537.82,-6.25,-42.26
1537.83,-6.25,-41.83
1537.84,-6.26,-41.16
1537.85,-6.25,-40.53
1537.86,-6.24,-39.76
1537.87,-6.24,-39.13
1537.88,-6.24,-38.49
1537.89,-6.24,-37.88
1537.9,-6.25,-37.33
1537.91,-6.25,-36.65
1537.92,-6.25,-36.12
1537.93,-6.25,-35.62
1537.94,-6.25,-35.15
1537.95,-6.26,-34.66
1537.96,-6.26,-34.17
1537.97,-6.25,-33.73
1537.98,-6.26,-33.28
1537.99,-6.26,-33.02
1538.0,-6.27,-32.63
1538.01,-6.28,-32.3
1538.02,-6.28,-32.03
1538.03,-6.29,-31.74
1538.04,-6.3,-31.37
1538.05,-6.3,-31.17
1538.06,-6.28,-30.85
1538.07,-6.3,-30.65
1538.08,-6.31,-30.41
1538.09,-6.3,-30.16
1538.1,-6.3,-29.92
1538.11,-6.32,-29.75
1538.12,-6.33,-29.53
1538.13,-6.33,-29.34
1538.14,-6.33,-29.17
1538.15,-6.34,-29.04
1538.16,-6.37,-28.84
1538.17,-6.37,-28.67
1538.18,-6.37,-28.53
1538.19,-6.37,-28.39
1538.2,-6.39,-28.24
1538.21,-6.39,-28.13
1538.22,-6.42,-28.03
1538.23,-6.42,-27.93
1538.24,-6.42,-27.87
1538.25,-6.43,-27.76
1538.26,-6.44,-27.71
1538.27,-6.44,-27.62
1538.28,-6.44,-27.57
1538.29,-6.44,-27.47
1538.3,-6.44,-27.43
1538.31,-6.44,-27.41
1538.32,-6.45,-27.31
1538.33,-6.45,-27.29
1538.34,-6.47,-27.24
1538.35,-6.46,-27.22
1538.36,-6.46,-27.17
1538.37,-6.46,-27.16
1538.38,-6.44,-27.11
1538.39,-6.44,-27.07
1538.4,-6.45,-27.07
1538.41,-6.44,-27.14
1538.42,-6.44,-27.1
1538.43,-6.41,-27.2
1538.44,-6.4,-27.23
1538.45,-6.4,-27.25
1538.46,-6.4,-27.35
1538.47,-6.39,-27.37
1538.48,-6.37,-27.37
1538.49,-6.37,-27.42
1538.5,-6.37,-27.51
1538.51,-6.37,-27.53
1538.52,-6.37,-27.67
1538.53,-6.37,-27.74
1538.54,-6.35,-27.82
1538.55,-6.32,-27.99
1538.56,-6.32,-28.05
1538.57,-6.33,-28.15
1538.58,-6.33,-28.24
1538.59,-6.3,-28.4
1538.6,-6.3,-28.54
1538.61,-6.29,-28.64
1538.62,-6.28,-28.85
1538.63,-6.3,-29.04
1538.64,-6.28,-29.16
1538.65,-6.28,-29.35
1538.66,-6.27,-29.56
1538.67,-6.27,-29.76
1538.68,-6.25,-30.03
1538.69,-6.26,-30.16
1538.7,-6.25,-30.35
1538.71,-6.25,-30.62
1538.72,-6.26,-30.87
1538.73,-6.26,-31.09
1538.74,-6.27,-31.36
1538.75,-6.28,-31.69
1538.76,-6.26,-31.94
1538.77,-6.25,-32.27
1538.78,-6.27,-32.58
1538.79,-6.27,-32.98
1538.8,-6.26,-33.42
1538.81,-6.27,-33.71
1538.82,-6.28,-34.18
1538.83,-6.27,-34.68
1538.84,-6.28,-35.19
1538.85,-6.28,-35.65
1538.86,-6.3,-36.15
1538.87,-6.29,-36.75
1538.88,-6.3,-37.43
1538.89,-6.28,-37.93
1538.9,-6.29,-38.6
1538.91,-6.3,-39.26
1538.92,-6.3,-39.9
1538.93,-6.3,-40.65
1538.94,-6.3,-41.28
1538.95,-6.3,-41.85
1538.96,-6.33,-42.22
1538.97,-6.33,-42.49
1538.98,-6.35,-42.61
1538.99,-6.34,-42.54
1539.0,-6.35,-42.26
1539.01,-6.37,-41.86
1539.02,-6.37,-41.3
1539.03,-6.37,-40.56
1539.04,-6.38,-39.87
1539.05,-6.4,-39.21
1539.06,-6.41,-38.49
1539.07,-6.42,-37.95
1539.08,-6.41,-37.41
1539.09,-6.41,-36.76
1539.1,-6.42,-36.13
1539.11,-6.42,-35.66
1539.12,-6.42,-35.22
1539.13,-6.41,-34.69
1539.14,-6.41,-34.11
1539.15,-6.42,-33.68
1539.16,-6.43,-33.27
1539.17,-6.44,-32.92
1539.18,-6.44,-32.51
1539.19,-6.44,-32.18
1539.2,-6.43,-31.89
1539.21,-6.44,-31.55
1539.22,-6.44,-31.28
1539.23,-6.44,-30.96
1539.24,-6.43,-30.67
1539.25,-6.42,-30.46
1539.26,-6.42,-30.28
1539.27,-6.43,-29.97
1539.28,-6.43,-29.77
1539.29,-6.44,-29.53
1539.3,-6.42,-29.32
1539.31,-6.41,-29.12
1539.32,-6.41,-28.94
1539.33,-6.39,-28.8
1539.34,-6.39,-28.68
1539.35,-6.37,-28.51
1539.36,-6.36,-28.32
1539.37,-6.36,-28.19
1539.38,-6.37,-28.09
1539.39,-6.33,-28.0
1539.4,-6.33,-27.89
1539.41,-6.31,-27.82
1539.42,-6.31,-27.73
1539.43,-6.32,-27.64
1539.44,-6.3,-27.54
1539.45,-6.3,-27.43
1539.46,-6.28,-27.33
1539.47,-6.3,-27.27
1539.48,-6.28,-27.2
1539.49,-6.29,-27.1
1539.5,-6.3,-27.05
1539.51,-6.3,-27.03
1539.52,-6.28,-26.95
1539.53,-6.28,-26.91
1539.54,-6.28,-26.89
1539.55,-6.28,-26.82
1539.56,-6.28,-26.87
1539.57,-6.28,-26.87
1539.58,-6.27,-26.88
1539.59,-6.26,-26.89
1539.6,-6.28,-26.89
1539.61,-6.25,-26.9
1539.62,-6.26,-26.94
1539.63,-6.26,-27.03
1539.64,-6.25,-27.08
1539.65,-6.25,-27.08
1539.66,-6.25,-27.13
1539.67,-6.25,-27.18
1539.68,-6.25,-27.27
1539.69,-6.24,-27.35
1539.7,-6.25,-27.4
1539.71,-6.27,-27.49
1539.72,-6.26,-27.61
1539.73,-6.28,-27.69
1539.74,-6.3,-27.74
1539.75,-6.3,-27.84
1539.76,-6.3,-27.98
1539.77,-6.3,-28.08
1539.78,-6.3,-28.16
1539.79,-6.3,-28.28
1539.8,-6.3,-28.45
1539.81,-6.32,-28.61
1539.82,-6.34,-28.81
1539.83,-6.35,-28.97
1539.84,-6.34,-29.17
1539.85,-6.35,-29.32
1539.86,-6.36,-29.55
1539.87,-6.37,-29.83
1539.88,-6.37,-30.05
1539.89,-6.37,-30.29
1539.9,-6.37,-30.54
1539.91,-6.37,-30.77
1539.92,-6.38,-31.04
1539.93,-6.41,-31.34
1539.94,-6.41,-31.73
1539.95,-6.41,-32.02
1539.96,-6.42,-32.32
1539.97,-6.41,-32.7
1539.98,-6.41,-33.13
1539.99,-6.43,-33.52
1540.0,-6.44,-33.97
1540.01,-6.44,-34.43
1540.02,-6.42,-34.94
1540.03,-6.41,-35.45
1540.04,-6.42,-35.94
1540.05,-6.44,-36.51
1540.06,-6.44,-37.15
1540.07,-6.44,-37.76
1540.08,-6.44,-38.34
1540.09,-6.43,-39.0
1540.1,-6.44,-39.68
1540.11,-6.43,-40.49
1540.12,-6.43,-41.16
1540.13,-6.41,-41.86
1540.14,-6.39,-42.41
1540.15,-6.37,-42.72
1540.16,-6.37,-42.8
1540.17,-6.37,-42.74
1540.18,-6.37,-42.47
1540.19,-6.37,-41.98
1540.2,-6.35,-41.34
1540.21,-6.35,-40.58
1540.22,-6.35,-39.8
1540.23,-6.35,-39.1
1540.24,-6.34,-38.35
1540.25,-6.33,-37.69
1540.26,-6.32,-37.02
1540.27,-6.33,-36.39
1540.28,-6.32,-35.8
1540.29,-6.33,-35.34
1540.3,-6.32,-34.82
1540.31,-6.32,-34.27
1540.32,-6.32,-33.87
1540.33,-6.32,-33.37
1540.34,-6.3,-33.0
1540.35,-6.3,-32.58
1540.36,-6.3,-32.29
1540.37,-6.3,-31.99
1540.38,-6.3,-31.63
1540.39,-6.3,-31.26
1540.4,-6.3,-30.95
1540.41,-6.29,-30.68
1540.42,-6.28,-30.49
1540.43,-6.28,-30.19
1540.44,-6.26,-29.96
1540.45,-6.26,-29.71
1540.46,-6.26,-29.45
1540.47,-6.25,-29.25
1540.48,-6.26,-29.03
1540.49,-6.26,-28.86
1540.5,-6.26,-28.66
1540.51,-6.28,-28.43
1540.52,-6.26,-28.3
1540.53,-6.29,-28.17
1540.54,-6.29,-28.05
1540.55,-6.28,-27.89
1540.56,-6.26,-27.78
1540.57,-6.3,-27.63
1540.58,-6.3,-27.53
1540.59,-6.3,-27.44
1540.6,-6.3,-27.29
1540.61,-6.3,-27.23
1540.62,-6.31,-27.16
1540.63,-6.32,-27.07
1540.64,-6.33,-26.99
1540.65,-6.32,-26.87
1540.66,-6.33,-26.82
1540.67,-6.33,-26.84
1540.68,-6.35,-26.77
1540.69,-6.37,-26.72
1540.7,-6.36,-26.71
1540.71,-6.36,-26.71
1540.72,-6.35,-26.71
1540.73,-6.35,-26.7
1540.74,-6.37,-26.69
1540.75,-6.38,-26.68
1540.76,-6.37,-26.69
1540.77,-6.37,-26.7
1540.78,-6.37,-26.71
1540.79,-6.4,-26.74
1540.8,-6.41,-26.8
1540.81,-6.42,-26.8
1540.82,-6.42,-26.81
1540.83,-6.41,-26.92
1540.84,-6.43,-26.95
1540.85,-6.44,-27.05
1540.86,-6.46,-27.15
1540.87,-6.43,-27.25
1540.88,-6.42,-27.33
1540.89,-6.41,-27.44
1540.9,-6.42,-27.54
1540.91,-6.42,-27.63
1540.92,-6.42,-27.76
1540.93,-6.41,-27.88
1540.94,-6.4,-27.96
1540.95,-6.38,-28.08
1540.96,-6.38,-28.23
1540.97,-6.39,-28.38
1540.98,-6.39,-28.57
1540.99,-6.37,-28.78
1541.0,-6.37,-28.89
1541.01,-6.37,-29.1
1541.02,-6.37,-29.31
1541.03,-6.35,-29.55
1541.04,-6.36,-29.8
1541.05,-6.34,-30.05
1541.06,-6.35,-30.27
1541.07,-6.33,-30.52
1541.08,-6.33,-30.82
1541.09,-6.32,-31.11
1541.1,-6.33,-31.39
1541.11,-6.32,-31.79
1541.12,-6.33,-32.08
1541.13,-6.31,-32.4
1541.14,-6.31,-32.83
1541.15,-6.3,-33.25
1541.16,-6.3,-33.76
1541.17,-6.3,-34.16
1541.18,-6.3,-34.78
1541.19,-6.28,-35.25
1541.2,-6.27,-35.8
1541.21,-6.27,-36.33
1541.22,-6.27,-37.0
1541.23,-6.28,-37.68
1541.24,-6.25,-38.35
1541.25,-6.26,-39.11
1541.26,-6.23,-39.83
1541.27,-6.26,-40.63
1541.28,-6.28,-41.33
1541.29,-6.26,-42.08
1541.3,-6.25,-42.53
1541.31,-6.25,-42.8
1541.32,-6.26,-43.04
1541.33,-6.28,-42.64
1541.34,-6.28,-42.3
1541.35,-6.27,-41.75
1541.36,-6.26,-41.02
1541.37,-6.27,-40.15
1541.38,-6.3,-39.42
1541.39,-6.3,-38.65
1541.4,-6.3,-37.92
1541.41,-6.31,-37.3
1541.42,-6.3,-36.58
1541.43,-6.3,-35.99
1541.44,-6.3,-35.47
1541.45,-6.3,-34.84
1541.46,-6.3,-34.3
1541.47,-6.3,-33.79
1541.48,-6.3,-33.32
1541.49,-6.33,-32.89
1541.5,-6.32,-32.49
1541.51,-6.33,-32.15
1541.52,-6.35,-31.85
1541.53,-6.35,-31.48
1541.54,-6.35,-31.07
1541.55,-6.36,-30.75
1541.56,-6.37,-30.51
1541.57,-6.37,-30.31
1541.58,-6.37,-29.98
1541.59,-6.38,-29.71
1541.6,-6.39,-29.45
1541.61,-6.39,-29.23
1541.62,-6.41,-29.04
